계정항목,코스피(외국인순매수),코스닥(외국인순매수),코스피(거래대금),코스닥(거래대금)
2003/08/12,73700000000,6200000000,1.7465E+12,1.1768E+12
2003/08/13,1.061E+11,22300000000,1.9915E+12,1.3231E+12
2003/08/14,1.317E+11,13300000000,2.5454E+12,1.3498E+12
2003/08/18,-10300000000,7100000000,2.6043E+12,1.297E+12
2003/08/19,3.317E+11,6400000000,3.1976E+12,1.414E+12
2003/08/20,2.592E+11,41500000000,2.8003E+12,1.3693E+12
2003/08/21,1.24E+11,5700000000,3.2721E+12,1.2955E+12
2003/08/22,3.401E+11,26100000000,3.1374E+12,1.2122E+12
2003/08/25,51200000000,12200000000,2.1737E+12,1.0606E+12
2003/08/26,63200000000,-2700000000,1.99E+12,9.855E+11
2003/08/27,84700000000,4000000000,2.7271E+12,1.0247E+12
2003/08/28,1.468E+11,3000000000,2.5734E+12,9.964E+11
2003/08/29,39400000000,9300000000,2.4085E+12,1.1473E+12
2003/09/01,1.667E+11,38900000000,2.2141E+12,1.2229E+12
2003/09/02,1.105E+11,27600000000,2.9101E+12,1.1207E+12
2003/09/03,3.047E+11,51600000000,2.7445E+12,1.3157E+12
2003/09/04,2.153E+11,10000000000,2.3462E+12,1.0856E+12
2003/09/05,1.527E+11,8900000000,2.1251E+12,9.848E+11
2003/09/08,1.434E+11,-4000000000,1.645E+12,8.204E+11
2003/09/09,2.175E+11,3300000000,2.7029E+12,9.126E+11
2003/09/15,-2.403E+11,17400000000,2.0724E+12,7.841E+11
2003/09/16,37300000000,-10400000000,1.9713E+12,8.447E+11
2003/09/17,99400000000,-3300000000,2.3254E+12,9.562E+11
2003/09/18,-9900000000,-18700000000,2.0183E+12,9.8E+11
2003/09/19,67000000000,-2000000000,2.4344E+12,1.0166E+12
2003/09/22,-62000000000,-16100000000,2.3725E+12,9.21E+11
2003/09/23,-2.014E+11,-27900000000,2.4593E+12,9.474E+11
2003/09/24,2.826E+11,-100000000,2.2826E+12,9.519E+11
2003/09/25,64000000000,-6600000000,2.1949E+12,8.138E+11
2003/09/26,42700000000,-8100000000,2.036E+12,8.484E+11
2003/09/29,-1.21E+11,-6200000000,1.7288E+12,6.839E+11
2003/09/30,2.715E+11,600000000,2.0585E+12,8.546E+11
2003/10/01,-41400000000,800000000,1.8884E+12,7.398E+11
2003/10/02,2.62E+11,70500000000,2.37E+12,9.441E+11
2003/10/06,4.042E+11,33000000000,2.3654E+12,8.191E+11
2003/10/07,2.553E+11,18100000000,1.839E+12,8.417E+11
2003/10/08,2.613E+11,16100000000,1.8202E+12,8.986E+11
2003/10/09,29000000000,29200000000,2.5278E+12,7.665E+11
2003/10/10,3.136E+11,15200000000,3.0253E+12,9.59E+11
2003/10/13,1.653E+11,19100000000,2.3692E+12,9.279E+11
2003/10/14,2.215E+11,21300000000,2.7329E+12,1.1073E+12
2003/10/15,1.304E+11,22700000000,2.2892E+12,9.851E+11
2003/10/16,89300000000,12100000000,3.0577E+12,1.0547E+12
2003/10/17,6200000000,200000000,2.9692E+12,8.66E+11
2003/10/20,-21900000000,19800000000,2.1493E+12,8.15E+11
2003/10/21,1.538E+11,-11900000000,2.5031E+12,1.1393E+12
2003/10/22,2.98E+11,-78000000000,2.6079E+12,1.0874E+12
2003/10/23,1.175E+11,300000000,2.4105E+12,8.532E+11
2003/10/24,-1.979E+11,200000000,1.8984E+12,7.439E+11
2003/10/27,-89000000000,1400000000,1.9181E+12,7.234E+11
2003/10/28,1.462E+11,31700000000,2.8111E+12,1.0447E+12
2003/10/29,5.355E+11,16900000000,2.9751E+12,9.391E+11
2003/10/30,38700000000,28200000000,2.1287E+12,9.129E+11
2003/10/31,2.782E+11,8900000000,2.2913E+12,8.584E+11
2003/11/03,-31900000000,5700000000,2.1421E+12,7.735E+11
2003/11/04,3.418E+11,600000000,3.5188E+12,1.0645E+12
2003/11/05,1.76E+11,-25700000000,3.5387E+12,1.1501E+12
2003/11/06,3.465E+11,4500000000,4.0072E+12,9.508E+11
2003/11/07,1.082E+11,27100000000,2.6763E+12,9.979E+11
2003/11/10,2.955E+11,22800000000,2.7427E+12,9.26E+11
2003/11/11,-51000000000,-19600000000,2.6473E+12,9.062E+11
2003/11/12,30500000000,4900000000,2.4291E+12,9.458E+11
2003/11/13,2.942E+11,33100000000,3.1766E+12,1.0694E+12
2003/11/14,2.088E+11,15000000000,2.915E+12,8.688E+11
2003/11/17,38600000000,41200000000,2.3707E+12,8.722E+11
2003/11/18,-49000000000,53200000000,2.5003E+12,9.481E+11
2003/11/19,-1.107E+11,35700000000,3.1451E+12,9.59E+11
2003/11/20,-1.405E+11,-4800000000,2.5415E+12,7.696E+11
2003/11/21,47000000000,-600000000,2.4443E+12,7.125E+11
2003/11/24,-17800000000,-1600000000,2.1136E+12,7.029E+11
2003/11/25,1000000000,16700000000,2.163E+12,6.946E+11
2003/11/26,68200000000,13000000000,2.2814E+12,8.639E+11
2003/11/27,1E+11,6600000000,2.0501E+12,7.837E+11
2003/11/28,1.622E+11,3500000000,2.5688E+12,7.195E+11
2003/12/01,99900000000,10700000000,2.5504E+12,9.154E+11
2003/12/02,2.112E+11,22300000000,2.438E+12,9.563E+11
2003/12/03,1.135E+11,2600000000,2.4283E+12,9.075E+11
2003/12/04,-33500000000,25900000000,2.3905E+12,9.034E+11
2003/12/05,56600000000,43100000000,2.1448E+12,9.262E+11
2003/12/08,22200000000,2600000000,1.8095E+12,8.415E+11
2003/12/09,-90900000000,1800000000,1.6963E+12,8.628E+11
2003/12/10,1.503E+11,8300000000,2.6879E+12,7.214E+11
2003/12/11,2.073E+11,-7300000000,3.1708E+12,7.782E+11
2003/12/12,1.105E+11,-23700000000,2.7635E+12,9.785E+11
2003/12/15,65500000000,-27800000000,2.6033E+12,9.517E+11
2003/12/16,91900000000,400000000,2.9727E+12,9.513E+11
2003/12/17,-97500000000,-6900000000,4.0128E+12,1.0106E+12
2003/12/18,-19300000000,-16100000000,2.845E+12,8.489E+11
2003/12/19,2.528E+11,-13700000000,2.6703E+12,8.164E+11
2003/12/22,98100000000,-22400000000,2.0321E+12,8.966E+11
2003/12/23,-55900000000,-6400000000,2.0638E+12,8.666E+11
2003/12/24,-56500000000,-5200000000,2.5115E+12,7.807E+11
2003/12/26,-22800000000,400000000,1.9656E+12,6.607E+11
2003/12/29,-64100000000,-5400000000,1.5465E+12,6.558E+11
2003/12/30,18300000000,-15500000000,2.0268E+12,6.724E+11
2003/12/31,,,,
2004/01/02,44600000000,3000000000,1.9303E+12,5.377E+11
2004/01/05,1.697E+11,-6100000000,2.2261E+12,6.351E+11
2004/01/06,3.221E+11,4600000000,2.6775E+12,8.02E+11
2004/01/07,1.185E+11,-2400000000,2.3131E+12,7.633E+11
2004/01/08,4.807E+11,400000000,3.4069E+12,8.221E+11
2004/01/09,8.184E+11,34200000000,4.1626E+12,1.0064E+12
2004/01/12,3.558E+11,38300000000,3.1095E+12,9.355E+11
2004/01/13,2.932E+11,39700000000,2.5338E+12,9.033E+11
2004/01/14,52000000000,29600000000,2.708E+12,8.646E+11
2004/01/15,2.23E+11,23700000000,2.6468E+12,8.61E+11
2004/01/16,1.149E+11,14000000000,2.3428E+12,7.192E+11
2004/01/19,76000000000,15100000000,2.4429E+12,6.855E+11
2004/01/20,2.592E+11,14300000000,2.4034E+12,6.043E+11
2004/01/26,5.36E+11,61100000000,3.3836E+12,7.518E+11
2004/01/27,1.733E+11,5400000000,2.8773E+12,8.034E+11
2004/01/28,2.239E+11,-600000000,3.1563E+12,8.791E+11
2004/01/29,-1.899E+11,14700000000,2.4955E+12,8.972E+11
2004/01/30,-21200000000,4000000000,2.6752E+12,7.898E+11
2004/02/02,55600000000,4800000000,1.9594E+12,8.041E+11
2004/02/03,-1.447E+11,-8500000000,2.6511E+12,9.35E+11
2004/02/04,-50800000000,8200000000,2.3219E+12,9.345E+11
2004/02/05,-1.81E+11,-700000000,2.9172E+12,1.025E+12
2004/02/06,2.014E+11,15400000000,2.9263E+12,1.0459E+12
2004/02/09,2.248E+11,6600000000,2.9061E+12,8.266E+11
2004/02/10,3.091E+11,14800000000,2.6436E+12,9.154E+11
2004/02/11,3E+11,25100000000,3.0477E+12,8.456E+11
2004/02/12,-1.257E+11,9900000000,3.0989E+12,7.527E+11
2004/02/13,92900000000,39000000000,2.6444E+12,7.899E+11
2004/02/16,2.619E+11,41100000000,2.7831E+12,8.809E+11
2004/02/17,2.445E+11,22400000000,2.6337E+12,9.854E+11
2004/02/18,1.025E+11,20000000000,2.5173E+12,9.207E+11
2004/02/19,71700000000,11900000000,3.0228E+12,8.538E+11
2004/02/20,1.371E+11,11700000000,2.2024E+12,7.476E+11
2004/02/23,-95900000000,4400000000,2.2651E+12,7.283E+11
2004/02/24,-65300000000,4400000000,2.6143E+12,7.838E+11
2004/02/25,-33100000000,1200000000,2.3613E+12,7.357E+11
2004/02/26,84500000000,400000000,2.2315E+12,6.872E+11
2004/02/27,-17500000000,200000000,2.5761E+12,5.832E+11
2004/03/02,5.799E+11,2500000000,3.3728E+12,5.84E+11
2004/03/03,9.348E+11,9000000000,3.313E+12,6.988E+11
2004/03/04,2.379E+11,24100000000,3.3366E+12,6.501E+11
2004/03/05,3.329E+11,43800000000,3.1835E+12,6.875E+11
2004/03/08,1.13E+11,35700000000,2.7296E+12,6.749E+11
2004/03/09,-1.019E+11,24500000000,2.264E+12,6.303E+11
2004/03/10,-24400000000,8100000000,2.4461E+12,6.429E+11
2004/03/11,-18200000000,4100000000,3.423E+12,6.595E+11
2004/03/12,41900000000,31500000000,3.8196E+12,9.369E+11
2004/03/15,-46500000000,10500000000,1.9862E+12,6.028E+11
2004/03/16,-1.421E+11,6100000000,2.2459E+12,6.515E+11
2004/03/17,58000000000,8200000000,2.5478E+12,7.02E+11
2004/03/18,1.422E+11,25200000000,2.4398E+12,9.335E+11
2004/03/19,67500000000,20500000000,2.1814E+12,6.526E+11
2004/03/22,42400000000,10100000000,2.0398E+12,6.594E+11
2004/03/23,-92500000000,-7300000000,2.1132E+12,6.003E+11
2004/03/24,55000000000,15600000000,1.8233E+12,5.922E+11
2004/03/25,5100000000,8900000000,2.2739E+12,6.096E+11
2004/03/26,90500000000,34100000000,2.5244E+12,6.683E+11
2004/03/29,67100000000,24800000000,1.967E+12,6.77E+11
2004/03/30,1.929E+11,25300000000,1.8708E+12,6.792E+11
2004/03/31,3.406E+11,16700000000,2.2846E+12,6.39E+11
2004/04/01,1.211E+11,28700000000,2.0741E+12,7.495E+11
2004/04/02,1.704E+11,49000000000,2.4575E+12,8.048E+11
2004/04/06,7.752E+11,1.09E+11,3.5021E+12,9.827E+11
2004/04/07,4.979E+11,87600000000,3.0872E+12,9.213E+11
2004/04/08,2.001E+11,41500000000,2.6383E+12,1.0134E+12
2004/04/09,1.167E+11,33300000000,2.0023E+12,7.638E+11
2004/04/12,92300000000,18600000000,2.3029E+12,7.662E+11
2004/04/13,2.526E+11,21200000000,2.8281E+12,8.849E+11
2004/04/14,-40700000000,38000000000,2.8636E+12,7.924E+11
2004/04/16,6.566E+11,32000000000,4.0174E+12,7.132E+11
2004/04/19,3100000000,48100000000,2.5556E+12,7.48E+11
2004/04/20,-61500000000,71600000000,2.8793E+12,9.096E+11
2004/04/21,3.254E+11,67600000000,3.2676E+12,1.0615E+12
2004/04/22,1.246E+11,99800000000,3.2065E+12,1.275E+12
2004/04/23,38400000000,52800000000,3.2591E+12,1.515E+12
2004/04/26,14000000000,16200000000,2.6796E+12,1.3204E+12
2004/04/27,-2.108E+11,-23300000000,2.658E+12,1.2791E+12
2004/04/28,-1.057E+11,-12300000000,2.5997E+12,1.0972E+12
2004/04/29,-7.733E+11,-38100000000,3.4392E+12,1.0482E+12
2004/04/30,-7.134E+11,-17900000000,3.6002E+12,8.964E+11
2004/05/03,-3.533E+11,3600000000,2.1981E+12,7.538E+11
2004/05/04,-1.564E+11,8200000000,2.736E+12,9.063E+11
2004/05/06,-1.811E+11,8500000000,3.0892E+12,9.002E+11
2004/05/07,-38200000000,-21800000000,2.9917E+12,8.083E+11
2004/05/10,-32200000000,8600000000,3.0459E+12,8.251E+11
2004/05/11,-55100000000,-37800000000,2.721E+12,8.327E+11
2004/05/12,2.354E+11,10400000000,2.7687E+12,8.249E+11
2004/05/13,1.147E+11,-4700000000,2.6154E+12,7.157E+11
2004/05/14,-3100000000,-32300000000,3.1206E+12,7.901E+11
2004/05/17,-42400000000,-20900000000,2.8498E+12,7.201E+11
2004/05/18,39500000000,1200000000,2.8268E+12,8.598E+11
2004/05/19,1.71E+11,10600000000,2.7937E+12,8.833E+11
2004/05/20,3.624E+11,11000000000,2.7242E+12,7.568E+11
2004/05/21,-56900000000,-2200000000,1.9633E+12,5.743E+11
2004/05/24,2.267E+11,-3200000000,2.0155E+12,6.886E+11
2004/05/25,1.463E+11,-700000000,1.9829E+12,6.235E+11
2004/05/27,1.976E+11,-2300000000,2.2988E+12,7.057E+11
2004/05/28,2.495E+11,26100000000,2.3931E+12,6.766E+11
2004/05/31,23000000000,8300000000,1.7309E+12,5.369E+11
2004/06/01,1.087E+11,16300000000,1.7741E+12,6.337E+11
2004/06/02,-92000000000,8100000000,1.8452E+12,6.281E+11
2004/06/03,-1.216E+11,14700000000,2.6438E+12,8.412E+11
2004/06/04,-1.037E+11,-22100000000,2.0808E+12,6.275E+11
2004/06/07,50800000000,-2300000000,2.1949E+12,6.135E+11
2004/06/08,1.824E+11,900000000,1.8838E+12,6.423E+11
2004/06/09,-21900000000,-4400000000,2.1753E+12,5.934E+11
2004/06/10,-5.519E+11,-1100000000,2.7969E+12,5.172E+11
2004/06/11,-1.05E+11,7700000000,2.6635E+12,5.975E+11
2004/06/14,1.322E+11,12400000000,2.0301E+12,6.285E+11
2004/06/15,15700000000,-15900000000,2.0794E+12,5.398E+11
2004/06/16,1.236E+11,-16600000000,1.9075E+12,5.629E+11
2004/06/17,1.024E+11,-7700000000,1.9425E+12,4.301E+11
2004/06/18,5900000000,-200000000,1.7535E+12,5.325E+11
2004/06/21,57300000000,-2300000000,1.7147E+12,4.848E+11
2004/06/22,-82500000000,600000000,1.51E+12,4.423E+11
2004/06/23,86100000000,1900000000,1.968E+12,4.428E+11
2004/06/24,77800000000,-2300000000,2.1486E+12,4.585E+11
2004/06/25,2.537E+11,1100000000,2.2896E+12,5.595E+11
2004/06/28,-24700000000,1200000000,1.6634E+12,4.451E+11
2004/06/29,-1.332E+11,-6900000000,1.5946E+12,4.272E+11
2004/06/30,50900000000,15300000000,2.0008E+12,5.734E+11
2004/07/01,25700000000,4700000000,1.8867E+12,5.152E+11
2004/07/02,-69000000000,1500000000,1.7743E+12,4.594E+11
2004/07/05,-12400000000,-7800000000,1.5478E+12,3.933E+11
2004/07/06,16100000000,-9900000000,1.4434E+12,4.27E+11
2004/07/07,-69000000000,-4200000000,1.6878E+12,4.341E+11
2004/07/08,-45300000000,-1500000000,2.1319E+12,4.342E+11
2004/07/09,-1.11E+11,-14500000000,1.6634E+12,4.527E+11
2004/07/12,1.498E+11,4000000000,1.6808E+12,4.877E+11
2004/07/13,69700000000,-7300000000,1.7312E+12,4.623E+11
2004/07/14,27000000000,-15800000000,1.6718E+12,4.996E+11
2004/07/15,-1.107E+11,-12500000000,1.9308E+12,4.923E+11
2004/07/16,99900000000,-1000000000,1.9729E+12,4.258E+11
2004/07/19,67300000000,2600000000,1.3368E+12,4.282E+11
2004/07/20,1.383E+11,-1900000000,1.4618E+12,4.352E+11
2004/07/21,1.319E+11,4300000000,1.7405E+12,4.626E+11
2004/07/22,79600000000,-3900000000,1.5654E+12,4.274E+11
2004/07/23,83000000000,2500000000,1.5016E+12,4.061E+11
2004/07/26,13900000000,-8600000000,1.2262E+12,3.747E+11
2004/07/27,-46400000000,-3300000000,1.2875E+12,4.375E+11
2004/07/28,1.314E+11,7300000000,1.486E+12,4.737E+11
2004/07/29,100000000,-7000000000,1.278E+12,4.929E+11
2004/07/30,1.121E+11,15900000000,1.3904E+12,4.952E+11
2004/08/02,1.236E+11,14300000000,1.3345E+12,3.817E+11
2004/08/03,1.291E+11,10200000000,1.2798E+12,4.985E+11
2004/08/04,19300000000,8000000000,1.4164E+12,4.411E+11
2004/08/05,1.205E+11,5200000000,1.7743E+12,5.577E+11
2004/08/06,1.207E+11,9000000000,1.4775E+12,4.893E+11
2004/08/09,-58200000000,-6100000000,1.2237E+12,4.164E+11
2004/08/10,1.382E+11,7900000000,1.715E+12,5.416E+11
2004/08/11,2.78E+11,-100000000,1.9491E+12,5.453E+11
2004/08/12,-6600000000,5500000000,1.8321E+12,5.204E+11
2004/08/13,1.973E+11,-4200000000,2.1566E+12,5.794E+11
2004/08/16,26700000000,0,1.4898E+12,4.424E+11
2004/08/17,-71500000000,-4700000000,1.5088E+12,4.861E+11
2004/08/18,-60800000000,1300000000,1.4563E+12,4.211E+11
2004/08/19,92500000000,19400000000,1.8138E+12,5.727E+11
2004/08/20,-69100000000,3800000000,1.3126E+12,4.457E+11
2004/08/23,-11500000000,-3200000000,1.3649E+12,4.065E+11
2004/08/24,38300000000,-2200000000,1.4512E+12,4.89E+11
2004/08/25,66500000000,2900000000,1.6221E+12,5.19E+11
2004/08/26,2.114E+11,12100000000,1.7999E+12,5.297E+11
2004/08/27,2900000000,200000000,1.8519E+12,4.364E+11
2004/08/30,56300000000,-400000000,1.4182E+12,3.83E+11
2004/08/31,-89800000000,-2000000000,1.6564E+12,4.251E+11
2004/09/01,-34700000000,1700000000,1.9341E+12,6.275E+11
2004/09/02,1.628E+11,18000000000,2.1752E+12,5.901E+11
2004/09/03,15300000000,15500000000,2.3204E+12,9.442E+11
2004/09/06,-1.515E+11,-5200000000,1.875E+12,6.279E+11
2004/09/07,6800000000,3000000000,1.6032E+12,5.336E+11
2004/09/08,1.119E+11,1700000000,1.7246E+12,5.853E+11
2004/09/09,6.34E+11,-1900000000,3.2278E+12,4.643E+11
2004/09/10,1.074E+11,3200000000,2.3714E+12,5.474E+11
2004/09/13,1.965E+11,5500000000,2.5302E+12,5.629E+11
2004/09/14,1.301E+11,1700000000,2.4078E+12,5.753E+11
2004/09/15,-18400000000,2100000000,2.0967E+12,5.068E+11
2004/09/16,-1.525E+11,-7100000000,2.1867E+12,4.924E+11
2004/09/17,-41300000000,6200000000,2.045E+12,5.091E+11
2004/09/20,-37900000000,2000000000,2.2325E+12,4.78E+11
2004/09/21,1.622E+11,-1900000000,2.1813E+12,4.656E+11
2004/09/22,-9300000000,9100000000,2.0158E+12,4.586E+11
2004/09/23,-99700000000,7500000000,1.7283E+12,4.111E+11
2004/09/24,-81400000000,-2800000000,1.6081E+12,3.347E+11
2004/09/30,-1.19E+11,-3000000000,1.9191E+12,3.181E+11
2004/10/01,-1.109E+11,-700000000,1.8695E+12,4.071E+11
2004/10/04,1.869E+11,-3600000000,2.6764E+12,4.787E+11
2004/10/05,1.655E+11,8400000000,2.3352E+12,5.617E+11
2004/10/06,41600000000,-4100000000,2.8045E+12,5.201E+11
2004/10/07,16000000000,-19700000000,2.3901E+12,5.172E+11
2004/10/08,-97500000000,1200000000,3.2563E+12,4.493E+11
2004/10/11,-2.279E+11,-1700000000,2.3804E+12,4.852E+11
2004/10/12,-1.639E+11,10400000000,3.0008E+12,4.86E+11
2004/10/13,-2.333E+11,-7900000000,2.492E+12,5.57E+11
2004/10/14,-2.014E+11,-9100000000,2.3734E+12,4.279E+11
2004/10/15,-3.751E+11,3200000000,2.3226E+12,4.109E+11
2004/10/18,-88400000000,14800000000,2.0814E+12,3.922E+11
2004/10/19,-82600000000,6900000000,2.0691E+12,4.365E+11
2004/10/20,-81800000000,-4300000000,2.2364E+12,4.265E+11
2004/10/21,-36400000000,0,2.2582E+12,3.947E+11
2004/10/22,-59200000000,4800000000,1.768E+12,3.731E+11
2004/10/25,-87700000000,5400000000,1.9418E+12,3.234E+11
2004/10/26,-99700000000,-2300000000,1.7234E+12,3.036E+11
2004/10/27,6000000000,4400000000,1.9105E+12,3.759E+11
2004/10/28,1400000000,-7300000000,2.0026E+12,3.783E+11
2004/10/29,-10600000000,3100000000,1.9133E+12,3.301E+11
2004/11/01,32700000000,0,1.3338E+12,3.499E+11
2004/11/02,-15600000000,-3700000000,1.7964E+12,4.111E+11
2004/11/03,55200000000,-3400000000,2.1099E+12,4.165E+11
2004/11/04,23700000000,6100000000,1.7387E+12,3.633E+11
2004/11/05,-8000000000,13000000000,2.0947E+12,4.486E+11
2004/11/08,36000000000,-3300000000,1.7676E+12,3.467E+11
2004/11/09,-91900000000,-2800000000,1.8547E+12,3.592E+11
2004/11/10,-1.249E+11,-3800000000,2.21E+12,4.068E+11
2004/11/11,88100000000,-3700000000,2.2099E+12,3.802E+11
2004/11/12,44800000000,-2300000000,2.3783E+12,5.26E+11
2004/11/15,1.683E+11,-1600000000,1.9565E+12,5.856E+11
2004/11/16,13800000000,-1300000000,1.8176E+12,5.156E+11
2004/11/17,-89500000000,-6000000000,1.9508E+12,5.553E+11
2004/11/18,14800000000,4600000000,2.2179E+12,4.955E+11
2004/11/19,10700000000,-1100000000,1.8628E+12,4.012E+11
2004/11/22,-1.079E+11,3900000000,1.8556E+12,3.923E+11
2004/11/23,-1.638E+11,-12700000000,1.7508E+12,4.915E+11
2004/11/24,-50700000000,-8700000000,1.9838E+12,4.648E+11
2004/11/25,-28900000000,3500000000,1.8986E+12,4.49E+11
2004/11/26,-38300000000,-7400000000,2.4381E+12,5.251E+11
2004/11/29,-94500000000,-10700000000,2.0155E+12,4.13E+11
2004/11/30,-4300000000,-4000000000,2.3056E+12,4.402E+11
2004/12/01,-1.445E+11,7300000000,1.8432E+12,5.472E+11
2004/12/02,-2400000000,17300000000,2.2681E+12,6.59E+11
2004/12/03,-1.357E+11,-5700000000,2.4158E+12,6.081E+11
2004/12/06,-7600000000,6800000000,1.6221E+12,4.812E+11
2004/12/07,-6200000000,2800000000,1.9371E+12,5.388E+11
2004/12/08,-1.777E+11,-9500000000,2.0019E+12,6.089E+11
2004/12/09,-4.454E+11,-3800000000,2.6106E+12,6.631E+11
2004/12/10,-2.303E+11,5900000000,2.442E+12,6.169E+11
2004/12/13,-2.626E+11,1400000000,1.6656E+12,4.767E+11
2004/12/14,-50400000000,-11900000000,1.7668E+12,6.247E+11
2004/12/15,68600000000,-9900000000,2.1802E+12,7.365E+11
2004/12/16,2.158E+11,-300000000,2.1664E+12,6.06E+11
2004/12/17,77400000000,17700000000,3.1788E+12,6.059E+11
2004/12/20,-5100000000,700000000,1.8209E+12,6.185E+11
2004/12/21,10500000000,6200000000,1.996E+12,8.123E+11
2004/12/22,24200000000,2400000000,2.1093E+12,8.393E+11
2004/12/23,-2000000000,0,1.9469E+12,7.721E+11
2004/12/24,-2500000000,0,1.7988E+12,8.33E+11
2004/12/27,-57600000000,300000000,1.6708E+12,6.725E+11
2004/12/28,6600000000,1900000000,1.6764E+12,8.515E+11
2004/12/29,30800000000,-3300000000,1.6987E+12,6.315E+11
2004/12/30,92000000000,100000000,1.6937E+12,6.203E+11
2004/12/31,,,,
2005/01/03,98700000000,3200000000,1.4668E+12,7.283E+11
2005/01/04,40700000000,3900000000,1.7888E+12,9.733E+11
2005/01/05,23800000000,-6300000000,2.0629E+12,1.0128E+12
2005/01/06,-1100000000,12600000000,2.4877E+12,1.5455E+12
2005/01/07,18100000000,30500000000,1.9826E+12,1.3871E+12
2005/01/10,44000000000,-7300000000,1.6713E+12,1.3673E+12
2005/01/11,-3000000000,3300000000,2.2117E+12,1.3126E+12
2005/01/12,98300000000,-2000000000,2.0969E+12,1.1809E+12
2005/01/13,-27100000000,-14500000000,2.0986E+12,1.193E+12
2005/01/14,1.913E+11,-900000000,3.1143E+12,1.2323E+12
2005/01/17,3.277E+11,-2000000000,3.2908E+12,1.5975E+12
2005/01/18,1.04E+11,-3700000000,2.747E+12,1.6191E+12
2005/01/19,-25400000000,-25000000000,2.4799E+12,1.7796E+12
2005/01/20,-18800000000,-18700000000,2.2472E+12,1.8472E+12
2005/01/21,-1.517E+11,-17600000000,2.2781E+12,1.588E+12
2005/01/24,1.236E+11,-12400000000,2.355E+12,1.7563E+12
2005/01/25,42400000000,-7400000000,2.3167E+12,1.9311E+12
2005/01/26,70300000000,-1700000000,2.8255E+12,2.2794E+12
2005/01/27,25100000000,-2200000000,2.7442E+12,2.0268E+12
2005/01/28,-75200000000,-700000000,2.0323E+12,1.7898E+12
2005/01/31,-47100000000,-38300000000,2.1851E+12,1.72E+12
2005/02/01,1.072E+11,-8900000000,2.2856E+12,1.6533E+12
2005/02/02,-33000000000,-12700000000,2.3378E+12,1.5627E+12
2005/02/03,40600000000,1400000000,2.3064E+12,1.4855E+12
2005/02/04,-3100000000,-2700000000,2.4835E+12,1.3557E+12
2005/02/07,1.801E+11,9500000000,2.717E+12,1.3175E+12
2005/02/11,1E+11,27700000000,2.5443E+12,1.5902E+12
2005/02/14,92700000000,8500000000,3.4576E+12,1.9552E+12
2005/02/15,99700000000,-5000000000,3.4094E+12,2.1446E+12
2005/02/16,1.23E+11,-4600000000,3.4378E+12,2.233E+12
2005/02/17,50600000000,-8400000000,3.307E+12,2.0743E+12
2005/02/18,45900000000,1200000000,3.4641E+12,2.0238E+12
2005/02/21,1.859E+11,-4100000000,4.4428E+12,1.6511E+12
2005/02/22,1.283E+11,6100000000,3.6193E+12,1.7255E+12
2005/02/23,-79900000000,1300000000,3.0737E+12,1.5895E+12
2005/02/24,-8600000000,18100000000,3.293E+12,1.8137E+12
2005/02/25,1.49E+11,31300000000,3.4299E+12,1.7526E+12
2005/02/28,2.856E+11,16700000000,3.6992E+12,1.5147E+12
2005/03/02,38500000000,23500000000,4.6187E+12,1.4391E+12
2005/03/03,-1.482E+11,-10700000000,3.6945E+12,1.3803E+12
2005/03/04,-38500000000,13400000000,3.8203E+12,1.4535E+12
2005/03/07,-10500000000,-4100000000,4.0243E+12,1.4074E+12
2005/03/08,-96400000000,1000000000,3.4157E+12,1.3175E+12
2005/03/09,-1.414E+11,-3600000000,3.414E+12,1.1454E+12
2005/03/10,-1.637E+11,-5200000000,3.9476E+12,1.1323E+12
2005/03/11,-1.862E+11,-1900000000,3.8585E+12,1.3325E+12
2005/03/14,-28600000000,-900000000,2.9139E+12,1.1836E+12
2005/03/15,-6200000000,-1300000000,3.8323E+12,1.3699E+12
2005/03/16,-2.038E+11,-2200000000,3.3911E+12,1.299E+12
2005/03/17,-1.401E+11,1900000000,3.1744E+12,1.4184E+12
2005/03/18,-83700000000,2400000000,2.8538E+12,1.2243E+12
2005/03/21,-34900000000,18200000000,2.4992E+12,1.1634E+12
2005/03/22,-1.193E+11,-700000000,2.3084E+12,1.4018E+12
2005/03/23,-99800000000,7000000000,2.3604E+12,1.2041E+12
2005/03/24,-2.298E+11,200000000,2.6581E+12,1.2007E+12
2005/03/25,-60300000000,11300000000,1.7283E+12,1.1088E+12
2005/03/28,-1.139E+11,2700000000,2.05E+12,1.1068E+12
2005/03/29,-22000000000,-3000000000,2.1763E+12,1.1935E+12
2005/03/30,-2.072E+11,-3400000000,1.9854E+12,9.384E+11
2005/03/31,21800000000,26700000000,2.0279E+12,1.1067E+12
2005/04/01,12100000000,24600000000,2.4397E+12,1.1258E+12
2005/04/04,10600000000,6700000000,2.0199E+12,8.998E+11
2005/04/06,-34500000000,8900000000,2.4487E+12,9.255E+11
2005/04/07,2600000000,4100000000,2.6589E+12,9.238E+11
2005/04/08,33200000000,-1600000000,2.5757E+12,1.1075E+12
2005/04/11,-16500000000,5900000000,1.7532E+12,9.469E+11
2005/04/12,18900000000,10100000000,1.9166E+12,8.942E+11
2005/04/13,-40500000000,11000000000,1.8588E+12,1.1523E+12
2005/04/14,88300000000,4800000000,2.5916E+12,8.712E+11
